Year,Industry_aggregation_NZSIOC,Industry_name_NZSIOC,Units,Variable_name,Variable_category
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),"Government funding, grants and subsidies",Financial performance
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),Non-operating income,Financial performance
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),Total expenditure,Financial performance
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),Interest and donations,Financial performance
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),Indirect taxes,Financial performance
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),Depreciation,Financial performance
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),Salaries and wages paid,Financial performance
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),Redundancy and severance,Financial performance
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),Purchases and other operating expenses,Financial performance
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),Non-operating expenses,Financial performance
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),Opening stocks,Financial performance
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),Closing stocks,Financial performance
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),Surplus before income tax,Financial performance
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),Total assets,Financial position
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),Current assets,Financial position
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),Fixed tangible assets,Financial position
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),Other assets,Financial position
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),Total equity and liabilities,Financial position
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),Shareholders funds or owners equity,Financial position
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),Current liabilities,Financial position
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions),Other liabilities,Financial position
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars,Total income per employee count,Financial ratios
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars,Surplus per employee count,Financial ratios
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Percentage,Current ratio,Financial ratios
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Percentage,Quick ratio,Financial ratios
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Percentage,Return on equity,Financial ratios
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Percentage,Return on total assets,Financial ratios
2024,Level 3,"Agriculture, Forestry and Fishing Support Services and Hunting",Percentage,Liabilities structure,Financial ratios
2024,Level 1,Mining,Dollars (millions),Total income,Financial performance
2024,Level 1,Mining,Dollars (millions),Sales of goods and services,Financial performance
2024,Level 1,Mining,Dollars (millions),"Interest, dividends and donations",Financial performance
2024,Level 1,Mining,Dollars (millions),"Government funding, grants and subsidies",Financial performance
2024,Level 1,Mining,Dollars (millions),Non-operating income,Financial performance
